Time,Quadrant Number,Ball Colour,Type
0.0,4,red,enter
0.0,3,red,enter
0.0,1,red,enter
0.0,2,red,enter
0.0,4,blue,enter
0.0,4,blue,enter
0.0,2,blue,enter
0.0,2,blue,enter
0.0332851712221175,2,red,exit
0.0332851712221175,1,red,enter
0.0332851712221175,4,blue,enter
0.0332851712221175,4,blue,enter
0.0332851712221175,2,blue,enter
0.0332851712221175,2,blue,enter
0.066570342444235,4,blue,enter
0.066570342444235,2,blue,enter
0.066570342444235,2,blue,enter
0.09985551366635251,4,blue,enter
0.09985551366635251,4,blue,enter
0.09985551366635251,2,blue,enter
0.09985551366635251,2,blue,enter
0.13314068488847,2,red,enter
0.13314068488847,1,red,enter
0.13314068488847,4,blue,enter
0.13314068488847,4,blue,enter
0.13314068488847,2,blue,enter
0.13314068488847,2,blue,enter
0.1664258561105875,3,red,enter
0.1664258561105875,2,red,enter
0.1664258561105875,4,blue,enter
0.1664258561105875,4,blue,enter
0.1664258561105875,2,blue,enter
0.1664258561105875,2,blue,enter
0.19971102733270502,3,red,enter
0.19971102733270502,1,red,enter
0.19971102733270502,2,red,enter
0.19971102733270502,4,blue,enter
0.19971102733270502,4,blue,enter
0.19971102733270502,2,blue,enter
0.19971102733270502,2,blue,enter
0.2329961985548225,1,red,enter
0.2329961985548225,2,red,enter
0.2329961985548225,4,blue,enter
0.2329961985548225,4,blue,enter
0.2329961985548225,2,blue,enter
0.26628136977694,3,red,enter
0.26628136977694,2,red,enter
0.26628136977694,4,blue,enter
0.26628136977694,4,blue,enter
0.26628136977694,2,blue,enter
0.26628136977694,2,blue,enter
0.2995665409990575,3,red,enter
0.2995665409990575,3,red,enter
0.2995665409990575,1,red,enter
0.2995665409990575,4,blue,enter
0.2995665409990575,2,blue,enter
0.332851712221175,3,red,enter
0.332851712221175,1,red,enter
0.332851712221175,2,red,enter
0.332851712221175,4,blue,enter
0.332851712221175,2,blue,enter
0.332851712221175,2,blue,enter
0.36613688344329254,2,red,enter
0.36613688344329254,2,blue,enter
0.36613688344329254,2,blue,enter
0.39942205466541003,3,red,enter
0.39942205466541003,1,red,enter
0.39942205466541003,2,red,enter
0.39942205466541003,4,blue,enter
0.39942205466541003,2,blue,enter
0.4327072258875275,3,red,enter
0.4327072258875275,1,red,enter
0.4327072258875275,2,red,enter
0.4327072258875275,2,blue,enter
0.465992397109645,2,red,enter
0.4992775683317625,3,red,enter
0.4992775683317625,4,red,exit
0.4992775683317625,1,red,enter
0.4992775683317625,2,red,enter
0.4992775683317625,4,blue,enter
0.4992775683317625,2,blue,enter
0.53256273955388,2,red,enter
0.5658479107759975,3,red,enter
0.5658479107759975,2,red,exit
0.5658479107759975,1,red,enter
0.5658479107759975,2,red,enter
0.5658479107759975,4,blue,enter
0.5658479107759975,2,blue,enter
0.599133081998115,3,red,enter
0.599133081998115,2,red,enter
0.6324182532202325,3,red,enter
0.6324182532202325,1,red,exit
0.6324182532202325,2,red,enter
0.6324182532202325,2,blue,enter
0.6324182532202325,2,blue,enter
0.66570342444235,3,red,enter
0.66570342444235,2,red,exit
0.66570342444235,3,red,enter
0.66570342444235,4,blue,enter
0.66570342444235,4,blue,enter
0.6989885956644675,2,red,exit
0.6989885956644675,3,red,enter
0.6989885956644675,2,red,enter
0.7322737668865851,4,red,enter
0.7322737668865851,1,red,enter
0.7322737668865851,2,red,enter
0.7322737668865851,4,blue,enter
0.7322737668865851,2,blue,enter
0.7655589381087026,3,red,enter
0.7655589381087026,3,red,enter
0.7655589381087026,3,red,enter
0.7655589381087026,3,red,exit
0.7655589381087026,1,red,enter
0.7655589381087026,2,red,enter
0.7655589381087026,2,blue,enter
0.7988441093308201,3,red,enter
0.7988441093308201,1,red,exit
0.7988441093308201,3,red,enter
0.7988441093308201,1,red,enter
0.7988441093308201,2,red,enter
0.7988441093308201,2,blue,enter
0.8321292805529376,2,red,exit
0.8321292805529376,3,red,enter
0.8321292805529376,3,red,enter
0.8321292805529376,2,red,enter
0.8321292805529376,4,blue,enter
0.865414451775055,3,red,enter
0.865414451775055,3,red,enter
0.865414451775055,3,red,enter
0.865414451775055,1,red,enter
0.8986996229971725,3,red,enter
0.8986996229971725,3,red,enter
0.8986996229971725,1,red,enter
0.8986996229971725,2,red,enter
0.8986996229971725,2,blue,enter
0.93198479421929,3,red,enter
0.93198479421929,3,red,enter
0.93198479421929,1,red,exit
0.93198479421929,3,red,enter
0.93198479421929,1,red,enter
0.93198479421929,2,blue,enter
0.9652699654414075,1,red,exit
0.9652699654414075,3,red,enter
0.9652699654414075,3,red,enter
0.9652699654414075,1,red,enter
0.9652699654414075,2,red,enter
0.9652699654414075,2,red,enter
0.9652699654414075,4,blue,enter
0.998555136663525,3,red,enter
0.998555136663525,3,red,enter
0.998555136663525,3,red,enter
0.998555136663525,3,red,enter
0.998555136663525,1,red,enter
0.998555136663525,2,red,enter
0.998555136663525,4,blue,enter
0.998555136663525,2,blue,enter
1.0318403078856426,3,red,enter
1.0318403078856426,1,red,exit
1.0318403078856426,3,red,enter
1.0318403078856426,1,red,enter
1.0318403078856426,3,red,exit
1.0318403078856426,2,red,enter
1.0318403078856426,2,blue,enter
1.0318403078856426,2,blue,enter
1.06512547910776,3,red,enter
1.06512547910776,3,red,enter
1.06512547910776,1,red,enter
1.06512547910776,2,red,enter
1.0984106503298776,3,red,enter
1.0984106503298776,3,red,enter
1.131695821551995,3,red,enter
1.131695821551995,2,blue,enter
1.1649809927741126,4,red,exit
1.1649809927741126,3,red,enter
1.1649809927741126,4,blue,enter
1.1649809927741126,4,blue,enter
1.19826616399623,2,red,exit
1.19826616399623,3,red,enter
1.19826616399623,4,blue,enter
1.19826616399623,2,blue,enter
1.19826616399623,2,blue,enter
1.2315513352183476,2,red,enter
1.2315513352183476,2,red,enter
1.2315513352183476,2,blue,enter
1.264836506440465,3,red,exit
1.264836506440465,4,red,enter
1.264836506440465,4,blue,enter
1.2981216776625826,2,red,enter
1.2981216776625826,2,blue,enter
1.3314068488847,1,red,enter
1.3314068488847,1,red,exit
1.3314068488847,2,red,enter
1.3646920201068176,1,red,enter
1.3646920201068176,3,red,exit
1.3646920201068176,2,red,enter
1.397977191328935,1,red,enter
1.397977191328935,2,red,enter
1.397977191328935,2,blue,enter
1.397977191328935,2,blue,enter
1.4312623625510525,2,red,exit
1.4312623625510525,3,red,enter
1.4978327049952875,3,red,enter
1.4978327049952875,4,blue,enter
1.5311178762174051,3,red,enter
1.5311178762174051,2,blue,enter
1.5644030474395225,3,red,exit
1.5644030474395225,2,red,enter
1.5644030474395225,3,red,exit
1.5644030474395225,2,red,enter
1.5976882186616401,1,red,exit
1.5976882186616401,3,red,enter
1.6309733898837575,2,red,enter
1.6309733898837575,2,red,exit
1.6309733898837575,1,red,enter
1.6309733898837575,2,blue,enter
1.6642585611058751,2,red,exit
1.6642585611058751,1,red,enter
1.6975437323279925,3,red,exit
1.6975437323279925,1,red,enter
1.6975437323279925,4,blue,enter
1.6975437323279925,2,blue,enter
1.73082890355011,1,red,enter
1.73082890355011,4,blue,enter
1.7641140747722275,2,blue,enter
1.8306844172164625,2,red,exit
1.8306844172164625,1,red,enter
1.8306844172164625,4,blue,enter
1.86396958843858,3,red,exit
1.86396958843858,1,red,enter
1.86396958843858,3,red,exit
1.86396958843858,2,red,enter
1.9638251021049327,4,red,enter
1.9638251021049327,2,red,exit
1.9638251021049327,3,red,enter
1.99711027332705,3,red,enter
1.99711027332705,1,red,exit
1.99711027332705,2,red,enter
1.99711027332705,3,red,exit
1.99711027332705,1,red,enter
1.99711027332705,4,blue,enter
2.0303954445491676,2,red,enter
2.0303954445491676,4,blue,enter
2.0636806157712853,1,red,enter
2.0969657869934024,1,red,exit
2.0969657869934024,3,red,enter
2.0969657869934024,1,red,exit
2.0969657869934024,2,red,enter
2.0969657869934024,1,red,exit
2.0969657869934024,2,red,enter
2.0969657869934024,2,blue,enter
2.13025095821552,3,red,enter
2.13025095821552,4,red,enter
2.13025095821552,3,red,exit
2.13025095821552,2,red,enter
2.13025095821552,2,red,enter
2.13025095821552,3,red,exit
2.13025095821552,1,red,enter
2.13025095821552,2,blue,enter
2.1635361294376376,4,red,enter
2.1635361294376376,4,red,enter
2.1635361294376376,2,red,exit
2.1635361294376376,3,red,enter
2.1635361294376376,3,red,exit
2.1635361294376376,4,red,enter
2.1635361294376376,3,red,exit
2.1635361294376376,1,red,enter
2.1635361294376376,2,blue,enter
2.1968213006597552,3,red,exit
2.1968213006597552,4,red,enter
2.1968213006597552,4,red,exit
2.1968213006597552,2,red,enter
2.1968213006597552,3,red,exit
2.1968213006597552,1,red,enter
2.2301064718818724,2,red,exit
2.2301064718818724,4,red,enter
2.2301064718818724,1,red,enter
2.26339164310399,4,red,enter
2.26339164310399,2,red,exit
2.26339164310399,4,red,enter
2.26339164310399,3,red,exit
2.26339164310399,1,red,enter
2.26339164310399,1,red,exit
2.26339164310399,2,red,enter
2.2966768143261076,2,red,exit
2.2966768143261076,1,red,enter
2.2966768143261076,4,red,exit
2.2966768143261076,1,red,enter
2.2966768143261076,3,red,exit
2.2966768143261076,2,red,enter
2.2966768143261076,4,blue,enter
2.2966768143261076,2,blue,enter
2.329961985548225,2,red,exit
2.329961985548225,3,red,enter
2.329961985548225,3,red,exit
2.329961985548225,2,red,enter
2.3632471567703424,2,blue,enter
2.39653232799246,3,red,exit
2.39653232799246,2,red,enter
2.4298174992145776,3,red,enter
2.4298174992145776,2,red,exit
2.4298174992145776,4,red,enter
2.463102670436695,4,red,enter
2.463102670436695,3,red,exit
2.463102670436695,2,red,enter
2.496387841658813,1,red,exit
2.496387841658813,4,red,enter
2.496387841658813,4,red,exit
2.496387841658813,2,red,enter
2.496387841658813,2,blue,exit
2.496387841658813,4,blue,enter
2.496387841658813,2,blue,enter
2.496387841658813,2,blue,enter
2.52967301288093,4,blue,enter
2.5629581841030475,2,red,exit
2.5629581841030475,4,red,enter
2.5629581841030475,1,red,exit
2.5629581841030475,2,red,enter
2.596243355325165,2,red,enter
2.596243355325165,2,blue,enter
2.6295285265472828,2,red,enter
2.6295285265472828,2,blue,enter
2.6628136977694,2,red,enter
2.6628136977694,2,red,exit
2.6628136977694,1,red,enter
2.6960988689915175,3,red,exit
2.6960988689915175,2,red,enter
2.6960988689915175,2,red,enter
2.6960988689915175,2,blue,enter
2.729384040213635,2,red,enter
2.729384040213635,2,red,enter
2.7626692114357527,4,red,enter
2.7626692114357527,3,red,exit
2.7626692114357527,2,red,enter
2.7626692114357527,2,blue,enter
2.7626692114357527,2,blue,enter
2.79595438265787,4,red,enter
2.79595438265787,1,red,exit
2.79595438265787,2,red,enter
2.8292395538799875,4,red,enter
2.8292395538799875,4,red,enter
2.8292395538799875,3,red,exit
2.8292395538799875,2,red,enter
2.862524725102105,4,red,enter
2.862524725102105,1,red,exit
2.862524725102105,2,red,enter
2.862524725102105,2,blue,enter
2.8958098963242227,4,red,enter
2.9290950675463403,4,red,enter
2.9290950675463403,4,red,enter
2.9290950675463403,2,red,enter
2.9623802387684575,4,red,enter
2.9623802387684575,4,blue,enter
2.995665409990575,4,red,enter
2.995665409990575,2,red,exit
2.995665409990575,3,red,enter
2.995665409990575,2,blue,enter
3.0289505812126927,4,red,enter
3.0289505812126927,4,red,enter
3.0289505812126927,2,red,exit
3.0289505812126927,4,red,enter
3.0289505812126927,2,blue,enter
3.0622357524348103,4,red,enter
3.0622357524348103,4,red,enter
3.0622357524348103,2,blue,enter
3.0955209236569274,3,red,enter
3.1620912661011626,3,red,exit
3.1620912661011626,4,red,enter
3.1620912661011626,2,red,exit
3.1620912661011626,3,red,enter
3.1953764373232802,2,red,exit
3.1953764373232802,3,red,enter
3.2286616085453974,3,red,enter
3.2286616085453974,2,red,enter
3.2286616085453974,4,blue,enter
3.261946779767515,4,red,exit
3.261946779767515,3,red,enter
3.261946779767515,4,blue,enter
3.2952319509896326,3,red,enter
3.2952319509896326,4,red,exit
3.2952319509896326,1,red,enter
3.2952319509896326,4,blue,enter
3.3285171222117502,4,red,exit
3.3285171222117502,3,red,enter
3.3285171222117502,3,red,enter
3.3618022934338674,2,red,exit
3.3618022934338674,3,red,enter
3.3618022934338674,3,red,exit
3.3618022934338674,1,red,enter
3.3618022934338674,1,red,exit
3.3618022934338674,2,red,enter
3.3618022934338674,4,blue,enter
3.3618022934338674,2,blue,enter
3.395087464655985,1,red,enter
3.4283726358781026,4,red,exit
3.4283726358781026,3,red,enter
3.4283726358781026,2,blue,enter
3.46165780710022,3,red,enter
3.46165780710022,2,red,exit
3.46165780710022,3,red,enter
3.46165780710022,4,red,exit
3.46165780710022,3,red,enter
3.46165780710022,3,red,exit
3.46165780710022,1,red,enter
3.46165780710022,4,blue,enter
3.46165780710022,2,blue,enter
3.494942978322338,3,red,enter
3.494942978322338,2,red,exit
3.494942978322338,3,red,enter
3.59479849198869,2,red,exit
3.59479849198869,3,red,enter
3.59479849198869,4,red,exit
3.59479849198869,3,red,enter
3.59479849198869,2,red,exit
3.59479849198869,3,red,enter
3.59479849198869,4,red,exit
3.59479849198869,2,red,enter
3.6280836632108078,4,red,exit
3.6280836632108078,3,red,enter
3.6280836632108078,4,red,exit
3.6280836632108078,3,red,enter
3.6280836632108078,2,red,exit
3.6280836632108078,3,red,enter
3.6280836632108078,4,blue,enter
3.661368834432925,4,red,exit
3.661368834432925,3,red,enter
3.661368834432925,2,blue,enter
3.6946540056550425,3,red,enter
3.6946540056550425,3,red,exit
3.6946540056550425,2,red,enter
3.794509519321395,4,red,enter
3.794509519321395,2,blue,enter
3.86107986176563,3,red,enter
3.86107986176563,2,red,exit
3.86107986176563,1,red,enter
3.86107986176563,2,blue,enter
3.8943650329877477,2,red,exit
3.8943650329877477,4,red,enter
3.8943650329877477,3,red,enter
3.8943650329877477,2,red,exit
3.8943650329877477,1,red,enter
3.9276502042098653,2,blue,enter
3.9942205466541,1,red,exit
3.9942205466541,3,red,enter
3.9942205466541,1,red,exit
3.9942205466541,3,red,enter
3.9942205466541,1,red,enter
4.027505717876218,4,red,exit
4.027505717876218,3,red,enter
4.027505717876218,1,red,enter
4.094076060320453,4,red,exit
4.094076060320453,3,red,enter
4.094076060320453,4,blue,enter
4.160646402764687,3,red,exit
4.160646402764687,2,red,enter
4.227216745208922,2,red,exit
4.227216745208922,3,red,enter
4.26050191643104,3,red,exit
4.26050191643104,2,red,enter
4.293787087653158,1,red,exit
4.293787087653158,2,red,enter
4.327072258875275,4,red,enter
4.327072258875275,4,red,exit
4.327072258875275,3,red,enter
4.327072258875275,3,red,exit
4.327072258875275,1,red,enter
4.360357430097393,1,red,exit
4.360357430097393,3,red,enter
4.360357430097393,3,red,exit
4.360357430097393,1,red,enter
4.360357430097393,3,red,exit
4.360357430097393,2,red,enter
4.360357430097393,2,blue,enter
4.3936426013195105,3,red,enter
4.3936426013195105,2,red,exit
4.3936426013195105,1,red,enter
4.426927772541628,2,red,exit
4.426927772541628,3,red,enter
4.460212943763745,1,red,exit
4.460212943763745,4,red,enter
4.460212943763745,3,red,exit
4.460212943763745,1,red,enter
4.493498114985862,3,red,enter
4.560068457430098,2,red,exit
4.560068457430098,3,red,enter
4.560068457430098,2,red,exit
4.560068457430098,4,red,enter
4.560068457430098,3,red,exit
4.560068457430098,1,red,enter
4.560068457430098,4,red,exit
4.560068457430098,2,red,enter
4.593353628652215,3,red,enter
4.593353628652215,2,red,exit
4.593353628652215,3,red,enter
4.593353628652215,3,red,exit
4.593353628652215,1,red,enter
4.593353628652215,2,blue,enter
4.626638799874333,3,red,enter
4.626638799874333,3,red,enter
4.626638799874333,2,blue,enter
4.65992397109645,3,red,exit
4.65992397109645,2,red,enter
4.693209142318568,1,red,exit
4.693209142318568,3,red,enter
4.693209142318568,3,red,exit
4.693209142318568,2,red,enter
4.726494313540685,2,red,exit
4.726494313540685,3,red,enter
4.726494313540685,4,red,exit
4.726494313540685,2,red,enter
4.726494313540685,2,blue,enter
4.759779484762802,3,red,enter
4.759779484762802,2,blue,enter
4.79306465598492,1,red,exit
4.79306465598492,3,red,enter
4.79306465598492,1,red,exit
4.79306465598492,3,red,enter
4.79306465598492,2,blue,enter
4.8263498272070375,3,red,enter
4.8263498272070375,3,red,exit
4.8263498272070375,2,red,enter
4.859634998429155,1,red,enter
4.92620534087339,3,red,enter
4.92620534087339,2,red,exit
4.92620534087339,4,red,enter
4.92620534087339,3,red,enter
4.959490512095508,3,red,exit
4.959490512095508,4,red,enter
4.959490512095508,4,red,exit
4.959490512095508,3,red,enter
4.992775683317626,2,red,exit
4.992775683317626,3,red,enter
4.992775683317626,3,red,enter
5.026060854539742,4,red,enter
5.026060854539742,2,red,exit
5.026060854539742,3,red,enter
5.026060854539742,1,red,enter
5.05934602576186,1,red,exit
5.05934602576186,3,red,enter
5.05934602576186,2,red,exit
5.05934602576186,3,red,enter
5.05934602576186,3,red,exit
5.05934602576186,1,red,enter
5.05934602576186,1,red,exit
5.05934602576186,2,red,enter
5.125916368206095,2,red,exit
5.125916368206095,3,red,enter
5.125916368206095,2,red,exit
5.125916368206095,3,red,enter
5.125916368206095,3,red,exit
5.125916368206095,1,red,enter
5.159201539428213,4,red,exit
5.159201539428213,1,red,enter
5.19248671065033,3,red,enter
5.19248671065033,4,red,exit
5.19248671065033,1,red,enter
5.19248671065033,3,red,exit
5.19248671065033,2,red,enter
5.225771881872448,4,red,enter
5.2590570530945655,3,red,exit
5.2590570530945655,1,red,enter
5.292342224316683,1,red,exit
5.292342224316683,3,red,enter
5.292342224316683,2,red,exit
5.292342224316683,1,red,enter
5.3256273955388,2,red,exit
5.3256273955388,3,red,enter
5.3256273955388,3,red,exit
5.3256273955388,1,red,enter
5.3256273955388,3,red,exit
5.3256273955388,2,red,enter
5.358912566760917,2,red,exit
5.358912566760917,3,red,enter
5.358912566760917,2,red,exit
5.358912566760917,3,red,enter
5.358912566760917,3,red,exit
5.358912566760917,1,red,enter
5.392197737983035,2,red,exit
5.392197737983035,3,red,enter
5.392197737983035,2,red,exit
5.392197737983035,3,red,enter
5.392197737983035,3,red,exit
5.392197737983035,2,red,enter
5.425482909205153,2,red,exit
5.425482909205153,1,red,enter
5.45876808042727,1,red,exit
5.45876808042727,3,red,enter
5.45876808042727,1,red,enter
5.492053251649388,1,red,exit
5.492053251649388,3,red,enter
5.492053251649388,3,red,exit
5.492053251649388,1,red,enter
5.5253384228715055,2,red,exit
5.5253384228715055,3,red,enter
5.558623594093623,3,red,exit
5.558623594093623,2,red,enter
5.59190876531574,1,red,exit
5.59190876531574,3,red,enter
5.59190876531574,1,red,exit
5.59190876531574,3,red,enter
5.59190876531574,1,red,exit
5.59190876531574,4,red,enter
5.625193936537857,4,red,enter
5.625193936537857,1,red,exit
5.625193936537857,3,red,enter
5.625193936537857,3,red,exit
5.625193936537857,2,red,enter
5.658479107759975,1,red,exit
5.658479107759975,3,red,enter
5.658479107759975,2,red,enter
5.691764278982093,1,red,exit
5.691764278982093,3,red,enter
5.691764278982093,3,red,exit
5.691764278982093,2,red,enter
5.72504945020421,2,red,exit
5.72504945020421,3,red,enter
5.758334621426328,2,red,exit
5.758334621426328,4,red,enter
5.791619792648445,2,red,exit
5.791619792648445,3,red,enter
5.824904963870563,4,red,enter
5.824904963870563,3,red,enter
5.824904963870563,2,red,exit
5.824904963870563,3,red,enter
5.824904963870563,1,red,exit
5.824904963870563,2,red,enter
5.824904963870563,2,blue,enter
5.858190135092681,3,red,enter
5.858190135092681,2,red,exit
5.858190135092681,3,red,enter
5.891475306314797,3,red,exit
5.891475306314797,4,red,enter
5.891475306314797,1,red,exit
5.891475306314797,3,red,enter
5.891475306314797,3,red,exit
5.891475306314797,1,red,enter
5.924760477536915,3,red,enter
5.924760477536915,3,red,exit
5.924760477536915,1,red,enter
5.9580456487590325,4,red,exit
5.9580456487590325,3,red,enter
5.9580456487590325,1,red,exit
5.9580456487590325,3,red,enter
5.9580456487590325,3,red,exit
5.9580456487590325,1,red,enter
6.024615991203268,4,red,exit
6.024615991203268,3,red,enter
6.024615991203268,3,red,exit
6.024615991203268,1,red,enter
6.024615991203268,3,red,exit
6.024615991203268,1,red,enter
6.057901162425385,3,red,enter
6.057901162425385,3,red,exit
6.057901162425385,1,red,enter
6.057901162425385,3,red,exit
6.057901162425385,1,red,enter
6.091186333647503,3,red,enter
6.091186333647503,1,red,enter
6.1244715048696206,4,red,exit
6.1244715048696206,3,red,enter
6.1244715048696206,3,red,exit
6.1244715048696206,1,red,enter
6.157756676091737,3,red,enter
6.157756676091737,3,red,exit
6.157756676091737,1,red,enter
6.191041847313855,3,red,enter
6.191041847313855,3,red,exit
6.191041847313855,1,red,enter
6.2243270185359725,3,red,enter
6.2243270185359725,1,red,exit
6.2243270185359725,3,red,enter
6.2243270185359725,3,red,exit
6.2243270185359725,1,red,enter
6.25761218975809,3,red,enter
6.25761218975809,3,red,exit
6.25761218975809,1,red,enter
6.290897360980208,3,red,enter
6.290897360980208,1,red,exit
6.290897360980208,3,red,enter
6.290897360980208,1,red,enter
6.324182532202325,2,red,exit
6.324182532202325,3,red,enter
6.324182532202325,4,red,exit
6.324182532202325,3,red,enter
6.324182532202325,3,red,exit
6.324182532202325,1,red,enter
6.324182532202325,1,red,exit
6.324182532202325,2,red,enter
6.357467703424443,3,red,enter
6.357467703424443,3,red,exit
6.357467703424443,1,red,enter
6.357467703424443,3,red,exit
6.357467703424443,2,red,enter
6.3907528746465605,3,red,enter
6.3907528746465605,3,red,exit
6.3907528746465605,2,red,enter
6.424038045868678,3,red,enter
6.424038045868678,3,red,exit
6.424038045868678,1,red,enter
6.457323217090795,3,red,enter
6.490608388312912,1,red,enter
6.490608388312912,1,red,enter
6.52389355953503,1,red,exit
6.52389355953503,3,red,enter
6.52389355953503,3,red,exit
6.52389355953503,1,red,enter
6.557178730757148,3,red,enter
6.557178730757148,1,red,exit
6.557178730757148,3,red,enter
6.557178730757148,3,red,exit
6.557178730757148,1,red,enter
6.590463901979265,3,red,enter
6.590463901979265,3,red,exit
6.590463901979265,1,red,enter
6.623749073201383,3,red,enter
6.623749073201383,3,red,exit
6.623749073201383,1,red,enter
6.6570342444235004,3,red,enter
6.6570342444235004,2,red,exit
6.6570342444235004,1,red,enter
6.690319415645618,3,red,enter
6.690319415645618,3,red,exit
6.690319415645618,2,red,enter
6.723604586867735,3,red,enter
6.723604586867735,2,red,exit
6.723604586867735,1,red,enter
6.756889758089852,3,red,enter
6.756889758089852,3,red,exit
6.756889758089852,1,red,enter
6.79017492931197,3,red,exit
6.79017492931197,1,red,enter
6.79017492931197,1,red,exit
6.79017492931197,2,red,enter
6.79017492931197,4,blue,enter
6.823460100534088,3,red,exit
6.823460100534088,1,red,enter
6.856745271756205,2,red,exit
6.856745271756205,1,red,enter
6.890030442978323,2,red,exit
6.890030442978323,3,red,enter
6.890030442978323,3,red,exit
6.890030442978323,1,red,enter
6.890030442978323,3,red,exit
6.890030442978323,2,red,enter
6.92331561420044,2,red,exit
6.92331561420044,3,red,enter
6.92331561420044,2,red,enter
6.956600785422558,2,red,exit
6.956600785422558,3,red,enter
6.956600785422558,1,red,exit
6.956600785422558,2,red,enter
6.989885956644676,1,red,exit
6.989885956644676,3,red,enter
7.023171127866792,1,red,exit
7.023171127866792,3,red,enter
7.023171127866792,1,red,exit
7.023171127866792,3,red,enter
7.023171127866792,3,red,exit
7.023171127866792,2,red,enter
7.05645629908891,1,red,exit
7.05645629908891,3,red,enter
7.05645629908891,3,red,enter
7.0897414703110275,1,red,exit
7.0897414703110275,3,red,enter
7.0897414703110275,2,red,exit
7.0897414703110275,1,red,enter
7.123026641533145,1,red,exit
7.123026641533145,3,red,enter
7.123026641533145,2,red,exit
7.123026641533145,3,red,enter
7.156311812755263,4,red,exit
7.156311812755263,3,red,enter
7.156311812755263,1,red,exit
7.156311812755263,3,red,enter
7.156311812755263,3,red,exit
7.156311812755263,1,red,enter
7.18959698397738,4,red,exit
7.18959698397738,3,red,enter
7.222882155199498,2,red,exit
7.222882155199498,3,red,enter
7.222882155199498,2,blue,exit
7.222882155199498,4,blue,enter
7.2561673264216155,3,red,exit
7.2561673264216155,1,red,enter
7.289452497643733,1,red,exit
7.289452497643733,3,red,enter
7.289452497643733,1,red,enter
7.32273766886585,1,red,enter
7.32273766886585,1,red,exit
7.32273766886585,2,red,enter
7.3560228400879675,2,red,exit
7.3560228400879675,1,red,enter
7.389308011310085,1,red,exit
7.389308011310085,3,red,enter
7.422593182532203,2,red,exit
7.422593182532203,1,red,enter
7.45587835375432,4,red,exit
7.45587835375432,1,red,enter
7.45587835375432,3,red,exit
7.45587835375432,1,red,enter
7.45587835375432,4,blue,enter
7.489163524976438,1,red,exit
7.489163524976438,3,red,enter
7.489163524976438,3,red,exit
7.489163524976438,1,red,enter
7.489163524976438,4,blue,enter
7.5224486961985555,3,red,exit
7.5224486961985555,1,red,enter
7.555733867420673,1,red,exit
7.555733867420673,3,red,enter
7.555733867420673,2,red,exit
7.555733867420673,3,red,enter
7.555733867420673,3,red,exit
7.555733867420673,1,red,enter
7.58901903864279,1,red,exit
7.58901903864279,3,red,enter
7.58901903864279,4,red,exit
7.58901903864279,1,red,enter
7.58901903864279,1,red,exit
7.58901903864279,2,red,enter
7.622304209864907,3,red,exit
7.622304209864907,1,red,enter
7.622304209864907,3,red,exit
7.622304209864907,2,red,enter
7.622304209864907,2,blue,enter
7.655589381087025,3,red,exit
7.655589381087025,1,red,enter
7.655589381087025,3,red,exit
7.655589381087025,2,red,enter
7.688874552309143,2,red,exit
7.688874552309143,3,red,enter
7.688874552309143,3,red,exit
7.688874552309143,1,red,enter
7.688874552309143,1,red,exit
7.688874552309143,2,red,enter
7.72215972353126,1,red,exit
7.72215972353126,3,red,enter
7.72215972353126,3,red,exit
7.72215972353126,1,red,enter
7.72215972353126,4,blue,enter
7.755444894753378,1,red,enter
7.755444894753378,1,red,exit
7.755444894753378,2,red,enter
7.788730065975495,3,red,exit
7.788730065975495,1,red,enter
7.788730065975495,3,red,exit
7.788730065975495,2,red,enter
7.788730065975495,4,blue,enter
7.822015237197613,4,red,exit
7.822015237197613,1,red,enter
7.822015237197613,3,red,exit
7.822015237197613,2,red,enter
7.855300408419731,3,red,exit
7.855300408419731,1,red,enter
7.888585579641847,1,red,exit
7.888585579641847,3,red,enter
7.888585579641847,3,red,exit
7.888585579641847,1,red,enter
7.888585579641847,3,red,exit
7.888585579641847,2,red,enter
7.888585579641847,4,blue,enter
7.888585579641847,2,blue,enter
7.921870750863965,2,red,exit
7.921870750863965,1,red,enter
7.921870750863965,4,blue,enter
7.9884410933082,1,red,exit
7.9884410933082,4,red,enter
7.9884410933082,1,red,exit
7.9884410933082,4,red,enter
7.9884410933082,1,red,enter
8.021726264530317,3,red,exit
8.021726264530317,4,red,enter
8.021726264530317,3,red,exit
8.021726264530317,2,red,enter
8.055011435752435,3,red,exit
8.055011435752435,1,red,enter
8.055011435752435,1,red,exit
8.055011435752435,2,red,enter
8.055011435752435,4,blue,enter
8.088296606974552,3,red,exit
8.088296606974552,2,red,enter
8.12158177819667,4,red,exit
8.12158177819667,2,red,enter
8.12158177819667,2,blue,enter
8.154866949418787,2,red,exit
8.154866949418787,3,red,enter
8.154866949418787,1,red,exit
8.154866949418787,3,red,enter
8.154866949418787,1,red,exit
8.154866949418787,2,red,enter
8.221437291863023,4,blue,enter
8.254722463085141,4,blue,enter
8.288007634307258,1,red,exit
8.288007634307258,3,red,enter
8.321292805529374,1,red,exit
8.321292805529374,3,red,enter
8.321292805529374,1,red,exit
8.321292805529374,2,red,enter
8.38786314797361,1,red,exit
8.38786314797361,3,red,enter
8.421148319195728,1,red,exit
8.421148319195728,3,red,enter
8.454433490417845,2,red,exit
8.454433490417845,3,red,enter
8.454433490417845,1,red,exit
